particle_style hybrid polymer sphere

particlesperstyle 1 12

atomsperpolymer 30

80-110 4 1*20 0*10 polymercoords/second_st_0.vtp 


138 33 2 -15.221566737962778 -32.79710875651377 -31.455364271665886 0.5
139 34 2 -49.21180464160755 -14.810379922929773 7.913223098323563 0.5
140 35 2 -34.9763604393173 -8.762401507652672 -30.777823200036902 0.5
141 36 2 -40.09315451384712 -19.377074846731755 31.648839027484122 0.5
142 37 2 13.691357311390352 -27.6533098466452 6.482589968150442 0.5
143 38 2 17.310368396390007 33.2483375959127 45.3273678266104 0.5
144 39 2 -39.83235330160642 32.18985391848375 -45.70464063595703 0.5
145 40 2 -21.595736155667534 -29.67042704281033 -19.79939652153139 0.5
146 41 2 -16.635493237355302 0.275476126365648 -3.8861909251107773 0.5
147 42 2 -42.741887854091644 -14.13959333410757 0.29424025445526913 0.5
148 43 2 -26.268488163506365 3.566747941869819 37.0525676409527 0.5
149 44 2 30.56358854129274 -37.40555931144725 -10.440228951528429 0.5
